,poolId,blockHeight,networkDifficulty,status,confirmationProgress,effort,transactionConfirmationData,reward,infoLink,hash,miner,source,created
136,ErgoSigmanauts,1239612,395105.07636398135,confirmed,1,1.2703311899244167,10c7e206ff3da33e,27.0291,https://explorer.ergoplatform.com/en/blocks/c006a33b7d2f4a4019919c278f5429608902fe3e51b1e1b1b43387aa189e39bc,c006a33b7d2f4a4019919c278f5429608902fe3e51b1e1b1b43387aa189e39bc,9exkqG2KBpdeHKby84pSehSZt9sKQitAqjuguHXdd25eEJWFksx,ErgoSigmanauts,2024-04-09T23:57:08.300455Z
137,ErgoSigmanauts,1238592,386279.1223359966,confirmed,1,0.6084587448740505,10c72dc2ea84ee3e,27.002,https://explorer.ergoplatform.com/en/blocks/915a48e58976142360cc5233b6033ad2a3e2f06cda7dc1f06332c6229a215dc3,915a48e58976142360cc5233b6033ad2a3e2f06cda7dc1f06332c6229a215dc3,9exkqG2KBpdeHKby84pSehSZt9sKQitAqjuguHXdd25eEJWFksx,ErgoSigmanauts,2024-04-08T14:35:09.122255Z
138,ErgoSigmanauts,1238040,399941.96378789557,confirmed,1,1.2409729929963436,101010806c3bfec2,30.005,https://explorer.ergoplatform.com/en/blocks/edd2c6e48ef6cc480c95a58dcb24c4125c1136d7aa4c22808711ae0e772cecb2,edd2c6e48ef6cc480c95a58dcb24c4125c1136d7aa4c22808711ae0e772cecb2,9eZPTmn8zp5GJ7KZwTo8cEuxNdezWaY3hBbLeWid7EAZedzb9tD,ErgoSigmanauts,2024-04-07T19:55:43.159767Z
139,ErgoSigmanauts,1236735,385434.1493661603,confirmed,1,0.6757898922784678,100d40c8c30375f9,30.025167,https://explorer.ergoplatform.com/en/blocks/f49ecdd5eff7e5d0d05d0eb65c7818f31fcd82ebf5df86bfc9f0d1190fc851e0,f49ecdd5eff7e5d0d05d0eb65c7818f31fcd82ebf5df86bfc9f0d1190fc851e0,9g4f585vPtgA5PKhSRcaPBhtfW3HYRw2qe3aemxxnD5Y1KiopyX,ErgoSigmanauts,2024-04-06T00:11:43.141417Z
140,ErgoSigmanauts,1235990,387916.16969180363,confirmed,1,0.5252855619484329,20058216259db392,30.01,https://explorer.ergoplatform.com/en/blocks/bd3099462e5eba95a4e8e809232f6788f2664e4a344eaec94c50e4d13c4c58ec,bd3099462e5eba95a4e8e809232f6788f2664e4a344eaec94c50e4d13c4c58ec,9hT1c9NNUeNF8nxcE4zyzb6Ui2ypFcSjNKxrSj3hJkQKvqfgbTV,ErgoSigmanauts,2024-04-04T23:46:44.506203Z
141,ErgoSigmanauts,1235365,466883.9313721993,confirmed,1,0.16903842948296058,d0db3663848642f5,30.0689,https://explorer.ergoplatform.com/en/blocks/000eacceb597c08feeb2a67ea6f0b804d9dc185c0e0630040cabbf635284767b,000eacceb597c08feeb2a67ea6f0b804d9dc185c0e0630040cabbf635284767b,9i3P4Ah9jp7nnSNMg6gxjXXHEWjkkBbPJR5RLRkMwEt3DZZGLDL,ErgoSigmanauts,2024-04-04T01:40:19.004614Z
142,ErgoSigmanauts,1235136,433886.4970338125,confirmed,1,0.3485618160594088,d4481db8a1682303,30.00766004,https://explorer.ergoplatform.com/en/blocks/babafdf183a977d3ef1cf8823f241e3393ac0472f9a00ed706c5dff127f030fa,babafdf183a977d3ef1cf8823f241e3393ac0472f9a00ed706c5dff127f030fa,9g4f585vPtgA5PKhSRcaPBhtfW3HYRw2qe3aemxxnD5Y1KiopyX,ErgoSigmanauts,2024-04-03T18:22:18.298737Z
143,ErgoSigmanauts,1234733,425282.5369005403,confirmed,1,1.926869202437052,d43cfb8db6bde057,30.00831556,https://explorer.ergoplatform.com/en/blocks/85775b03bae1f4c46c3b444bd511838d5fb9cd326c8462586d00a1dd7f6d4367,85775b03bae1f4c46c3b444bd511838d5fb9cd326c8462586d00a1dd7f6d4367,9gXo8m2VyHvQ3FGvCg1GNWfyM5uX27BEKNCXDjQ6GiFsMJw5Yto,ErgoSigmanauts,2024-04-03T04:57:28.98427Z
144,ErgoSigmanauts,1232662,385380.245571962,confirmed,1,0.025903724552640485,d88e000ab46f7e8a,30.0,https://explorer.ergoplatform.com/en/blocks/bfce9fe97cbc219e80858ee257f664fd3ad9ff713ed12cb7af02cf1d2f3122e3,bfce9fe97cbc219e80858ee257f664fd3ad9ff713ed12cb7af02cf1d2f3122e3,9ehJZvPDgvCNNd2zTQHxnSpcCAtb1kHbEN1VAgeoRD5DPVApYkk,ErgoSigmanauts,2024-03-31T07:40:29.504233Z
145,ErgoSigmanauts,1232628,363957.4962387572,confirmed,1,0.23732199041116883,d10ffd6af9eca406,30.0,https://explorer.ergoplatform.com/en/blocks/48044bb6835294495eb17744326b63f3183a629ab44767213ce007dc6ff8f5e6,48044bb6835294495eb17744326b63f3183a629ab44767213ce007dc6ff8f5e6,9g4f585vPtgA5PKhSRcaPBhtfW3HYRw2qe3aemxxnD5Y1KiopyX,ErgoSigmanauts,2024-03-31T06:53:18.263557Z
146,ErgoSigmanauts,1232487,360630.58350596885,confirmed,1,1.0127449853291222,dee5be1bf40de25e,30.0138,https://explorer.ergoplatform.com/en/blocks/0f56bc5a2f2b9f179c81feeab3022723bc60df72ad4121d10dff2bce098c2361,0f56bc5a2f2b9f179c81feeab3022723bc60df72ad4121d10dff2bce098c2361,9hT1c9NNUeNF8nxcE4zyzb6Ui2ypFcSjNKxrSj3hJkQKvqfgbTV,ErgoSigmanauts,2024-03-31T02:11:27.849648Z
147,ErgoSigmanauts,1231651,367785.4098593712,confirmed,1,0.4668188233605179,daa5cc820eedd3d9,30.0015,https://explorer.ergoplatform.com/en/blocks/20b806d4bd9cc58f6cc04ffdeaffd6e68c07f66e422e78189d49359a59c17f40,20b806d4bd9cc58f6cc04ffdeaffd6e68c07f66e422e78189d49359a59c17f40,9ehJZvPDgvCNNd2zTQHxnSpcCAtb1kHbEN1VAgeoRD5DPVApYkk,ErgoSigmanauts,2024-03-29T22:22:38.975286Z
148,ErgoSigmanauts,1231144,405099.84240271203,confirmed,1,0.32943412876615974,d88f00142c1483c1,30.002,https://explorer.ergoplatform.com/en/blocks/278a4a533165aa5c63f8f79bb8a1ab9d29e1a62d2541393bfd7bee31506a74f1,278a4a533165aa5c63f8f79bb8a1ab9d29e1a62d2541393bfd7bee31506a74f1,9ehJZvPDgvCNNd2zTQHxnSpcCAtb1kHbEN1VAgeoRD5DPVApYkk,ErgoSigmanauts,2024-03-29T04:26:22.21146Z
149,ErgoSigmanauts,1230782,360986.50096559006,confirmed,1,0.0305534732926138,d00cd5ba5f2b167c,30.08825984,https://explorer.ergoplatform.com/en/blocks/3360f32693fd991c229e6a3b095eb2ff6e0367dcbac3703c357f9f3ab344d45b,3360f32693fd991c229e6a3b095eb2ff6e0367dcbac3703c357f9f3ab344d45b,9gXo8m2VyHvQ3FGvCg1GNWfyM5uX27BEKNCXDjQ6GiFsMJw5Yto,ErgoSigmanauts,2024-03-28T16:41:02.906182Z
150,ErgoSigmanauts,1230749,360986.50096559006,confirmed,1,0.287231402400099,d8a48cee009b608c,30.00655,https://explorer.ergoplatform.com/en/blocks/2e2b04e088834393eafa5aac17d0fc641f4a188d6dc8739c4bba691df6185712,2e2b04e088834393eafa5aac17d0fc641f4a188d6dc8739c4bba691df6185712,9gwk97nY8Uc6kLcSYs4ueWttY5EKyfsrbiyVQWFdUaWvd4Xhqys,ErgoSigmanauts,2024-03-28T15:40:37.400137Z
151,ErgoSigmanauts,1230547,434381.37819051556,confirmed,1,0.797384735706639,d6c1191549ab2f07,30.0276,https://explorer.ergoplatform.com/en/blocks/c5886b3606b842b4a0ecaeda2d6270ac3238e7e0da37d25046f163ea3f2c9655,c5886b3606b842b4a0ecaeda2d6270ac3238e7e0da37d25046f163ea3f2c9655,9fYvQMsMN3NNaw33cAFnRdyHy1DpxtxfADvGqUV3ocLptw4HpcP,ErgoSigmanauts,2024-03-28T08:26:49.370775Z
152,ErgoSigmanauts,1230104,347635.79693547887,confirmed,1,4.752954607078838,d153e8105c7c0b57,30.001,https://explorer.ergoplatform.com/en/blocks/b03937a8404d47fed3d7050a93a6e6b940100e4c008a66b75632378856ce2d59,b03937a8404d47fed3d7050a93a6e6b940100e4c008a66b75632378856ce2d59,9fYvQMsMN3NNaw33cAFnRdyHy1DpxtxfADvGqUV3ocLptw4HpcP,ErgoSigmanauts,2024-03-27T18:07:25.358611Z
153,ErgoSigmanauts,1223980,416310.69022704655,confirmed,1,0.8955071116912304,300b000932aead3a,30.007862,https://explorer.ergoplatform.com/en/blocks/83c740633d4aa9e61775dcab0d2ef20dd4d11c275424fa2ecd8cfefecd2670f5,83c740633d4aa9e61775dcab0d2ef20dd4d11c275424fa2ecd8cfefecd2670f5,9i8wsL9HYe4wRtuxXtnvki31uGJd6avKoQ79BXbz2sHWNZSKz8K,ErgoSigmanauts,2024-03-19T04:19:20.685251Z
154,ErgoSigmanauts,1221911,421209.62261050055,confirmed,1,2.8674943774571293,705c89a6a4e552cf,30.0071,https://explorer.ergoplatform.com/en/blocks/47dd2792f0fd255fc8fc4b0a12903b351245fb7083ea5e6516a52aa7afc87d7b,47dd2792f0fd255fc8fc4b0a12903b351245fb7083ea5e6516a52aa7afc87d7b,9iQS22vfWdF2N84Lvv9jgAMFGLyL7t17SWbHGEfaddaG7ZbL3fJ,ErgoSigmanauts,2024-03-16T06:45:27.859919Z
